OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.98800170,Sample-Routine,Water,Groundwater,1987-11-18,09:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477868,,,Potassium,Dissolved,3.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803360,Sample-Routine,Water,Groundwater,1987-11-19,13:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540786,,,Calcium,Dissolved,34.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803360,Sample-Routine,Water,Groundwater,1987-11-19,13:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540787,,,Magnesium,Dissolved,32.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803360,Sample-Routine,Water,Groundwater,1987-11-19,13:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540788,,,Sodium,Dissolved,41.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803360,Sample-Routine,Water,Groundwater,1987-11-19,13:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540790,,,"Sodium, percent total cations",,29,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803360,Sample-Routine,Water,Groundwater,1987-11-19,13:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540791,,,Potassium,Dissolved,1.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800164,Sample-Routine,Water,Groundwater,1987-11-19,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374436122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477718,,,Calcium,Dissolved,29.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800164,Sample-Routine,Water,Groundwater,1987-11-19,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374436122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477719,,,Magnesium,Dissolved,25.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800164,Sample-Routine,Water,Groundwater,1987-11-19,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374436122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477720,,,Sodium,Dissolved,40.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800164,Sample-Routine,Water,Groundwater,1987-11-19,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374436122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477722,,,"Sodium, percent total cations",,33,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800164,Sample-Routine,Water,Groundwater,1987-11-19,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374436122300501,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477723,,,Potassium,Dissolved,3.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800156,Sample-Routine,Water,Groundwater,1987-11-20,09:20:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122301701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477530,,,Calcium,Dissolved,34.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800156,Sample-Routine,Water,Groundwater,1987-11-20,09:20:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122301701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477531,,,Magnesium,Dissolved,30.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800156,Sample-Routine,Water,Groundwater,1987-11-20,09:20:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122301701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477532,,,Sodium,Dissolved,77.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800156,Sample-Routine,Water,Groundwater,1987-11-20,09:20:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122301701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477534,,,"Sodium, percent total cations",,43,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800156,Sample-Routine,Water,Groundwater,1987-11-20,09:20:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122301701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477535,,,Potassium,Dissolved,8.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800153,Sample-Routine,Water,Groundwater,1987-11-20,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374424122301901,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477424,,,Calcium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800153,Sample-Routine,Water,Groundwater,1987-11-20,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374424122301901,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477425,,,Magnesium,Dissolved,17.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800153,Sample-Routine,Water,Groundwater,1987-11-20,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374424122301901,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477426,,,Sodium,Dissolved,58.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800153,Sample-Routine,Water,Groundwater,1987-11-20,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374424122301901,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477428,,,"Sodium, percent total cations",,51,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800153,Sample-Routine,Water,Groundwater,1987-11-20,10:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374424122301901,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477429,,,Potassium,Dissolved,7.00,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800173,Sample-Routine,Water,Groundwater,1987-11-19,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374325122282801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477889,,,Calcium,Dissolved,70.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800173,Sample-Routine,Water,Groundwater,1987-11-19,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374325122282801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477890,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800173,Sample-Routine,Water,Groundwater,1987-11-19,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374325122282801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477891,,,Sodium,Dissolved,57.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800173,Sample-Routine,Water,Groundwater,1987-11-19,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374325122282801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477893,,,"Sodium, percent total cations",,34,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800173,Sample-Routine,Water,Groundwater,1987-11-19,10:50:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374325122282801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477894,,,Potassium,Dissolved,1.30,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800158,Sample-Routine,Water,Groundwater,1987-11-16,16:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374519122300801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477559,,,Calcium,Dissolved,42.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800158,Sample-Routine,Water,Groundwater,1987-11-16,16:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374519122300801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477560,,,Magnesium,Dissolved,31.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800158,Sample-Routine,Water,Groundwater,1987-11-16,16:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374519122300801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477561,,,Sodium,Dissolved,30.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800158,Sample-Routine,Water,Groundwater,1987-11-16,16:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374519122300801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477563,,,"Sodium, percent total cations",,21,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800158,Sample-Routine,Water,Groundwater,1987-11-16,16:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374519122300801,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477564,,,Potassium,Dissolved,6.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800166,Sample-Routine,Water,Groundwater,1987-11-18,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374544122303001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477776,,,Calcium,Dissolved,52.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800166,Sample-Routine,Water,Groundwater,1987-11-18,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374544122303001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477777,,,Magnesium,Dissolved,48.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800166,Sample-Routine,Water,Groundwater,1987-11-18,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374544122303001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477778,,,Sodium,Dissolved,39.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800166,Sample-Routine,Water,Groundwater,1987-11-18,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374544122303001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477780,,,"Sodium, percent total cations",,20,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800166,Sample-Routine,Water,Groundwater,1987-11-18,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374544122303001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28477781,,,Potassium,Dissolved,9.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802630,Sample-Routine,Water,Surface Water,1988-05-02,12:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534180,,,Calcium,Dissolved,30.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802630,Sample-Routine,Water,Surface Water,1988-05-02,12:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534181,,,Magnesium,Dissolved,33.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802630,Sample-Routine,Water,Surface Water,1988-05-02,12:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534182,,,Sodium,Dissolved,60.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802630,Sample-Routine,Water,Surface Water,1988-05-02,12:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534184,,,"Sodium, percent total cations",,38,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802630,Sample-Routine,Water,Surface Water,1988-05-02,12:50:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534185,,,Potassium,Dissolved,2.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800996,Sample-Routine,Water,Groundwater,1988-05-04,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374616122303001,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497795,,,Calcium,Dissolved,19.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800996,Sample-Routine,Water,Groundwater,1988-05-04,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374616122303001,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497796,,,Magnesium,Dissolved,22.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800996,Sample-Routine,Water,Groundwater,1988-05-04,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374616122303001,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497797,,,Sodium,Dissolved,26.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800996,Sample-Routine,Water,Groundwater,1988-05-04,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374616122303001,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497799,,,"Sodium, percent total cations",,29,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800996,Sample-Routine,Water,Groundwater,1988-05-04,09:45:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374616122303001,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497800,,,Potassium,Dissolved,1.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900294,Sample-Routine,Water,Groundwater,1988-12-06,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374632122251001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553111,,,Calcium,Dissolved,8.80,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900294,Sample-Routine,Water,Groundwater,1988-12-06,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374632122251001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553112,,,Magnesium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
