OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.95500062,Sample-Routine,Water,Surface Water,1954-10-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229680,,,"Sodium, percent total cations",,17,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500062,Sample-Routine,Water,Surface Water,1954-10-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229681,,,Potassium,Dissolved,2.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300062,Sample-Routine,Water,Surface Water,1953-09-24,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178563,,,Potassium,Dissolved,1.30,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300062,Sample-Routine,Water,Surface Water,1953-09-24,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178558,,,Calcium,Dissolved,44.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300062,Sample-Routine,Water,Surface Water,1953-09-24,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178559,,,Magnesium,Dissolved,19.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300062,Sample-Routine,Water,Surface Water,1953-09-24,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178560,,,Sodium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300062,Sample-Routine,Water,Surface Water,1953-09-24,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178562,,,"Sodium, percent total cations",,16,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300064,Sample-Routine,Water,Surface Water,1953-01-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178612,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300064,Sample-Routine,Water,Surface Water,1953-01-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178613,,,Magnesium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300064,Sample-Routine,Water,Surface Water,1953-01-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178614,,,Sodium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300064,Sample-Routine,Water,Surface Water,1953-01-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178616,,,"Sodium, percent total cations",,19,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300064,Sample-Routine,Water,Surface Water,1953-01-20,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178617,,,Potassium,Dissolved,2.00,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400076,Sample-Routine,Water,Surface Water,1954-06-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205207,,,Calcium,Dissolved,39.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400076,Sample-Routine,Water,Surface Water,1954-06-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205208,,,Magnesium,Dissolved,19.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400076,Sample-Routine,Water,Surface Water,1954-06-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205209,,,Sodium,Dissolved,17.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400076,Sample-Routine,Water,Surface Water,1954-06-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205211,,,"Sodium, percent total cations",,17,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400076,Sample-Routine,Water,Surface Water,1954-06-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205212,,,Potassium,Dissolved,2.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300069,Sample-Routine,Water,Surface Water,1953-08-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178710,,,Calcium,Dissolved,34.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300069,Sample-Routine,Water,Surface Water,1953-08-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178711,,,Magnesium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300069,Sample-Routine,Water,Surface Water,1953-08-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178712,,,Sodium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300069,Sample-Routine,Water,Surface Water,1953-08-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178714,,,"Sodium, percent total cations",,18,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300069,Sample-Routine,Water,Surface Water,1953-08-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178715,,,Potassium,Dissolved,2.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300058,Sample-Routine,Water,Surface Water,1953-03-26,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178477,,,Calcium,Dissolved,28.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300058,Sample-Routine,Water,Surface Water,1953-03-26,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178478,,,Magnesium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300058,Sample-Routine,Water,Surface Water,1953-03-26,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178479,,,Sodium,Dissolved,11.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500052,Sample-Routine,Water,Surface Water,1954-12-17,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229468,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500052,Sample-Routine,Water,Surface Water,1954-12-17,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229469,,,Magnesium,Dissolved,13.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500052,Sample-Routine,Water,Surface Water,1954-12-17,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229470,,,Sodium,Dissolved,12.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500052,Sample-Routine,Water,Surface Water,1954-12-17,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229472,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500052,Sample-Routine,Water,Surface Water,1954-12-17,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229473,,,Potassium,Dissolved,1.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500064,Sample-Routine,Water,Surface Water,1954-12-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229716,,,Calcium,Dissolved,44.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500064,Sample-Routine,Water,Surface Water,1954-12-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229717,,,Magnesium,Dissolved,21.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500064,Sample-Routine,Water,Surface Water,1954-12-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229718,,,Sodium,Dissolved,19.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500064,Sample-Routine,Water,Surface Water,1954-12-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229720,,,"Sodium, percent total cations",,17,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95500064,Sample-Routine,Water,Surface Water,1954-12-15,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26229721,,,Potassium,Dissolved,2.50,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400067,Sample-Routine,Water,Surface Water,1954-09-21,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205011,,,Calcium,Dissolved,71.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400067,Sample-Routine,Water,Surface Water,1954-09-21,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205012,,,Magnesium,Dissolved,27.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400067,Sample-Routine,Water,Surface Water,1954-09-21,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205013,,,Sodium,Dissolved,23.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400067,Sample-Routine,Water,Surface Water,1954-09-21,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205015,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400067,Sample-Routine,Water,Surface Water,1954-09-21,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205016,,,Potassium,Dissolved,2.60,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400075,Sample-Routine,Water,Surface Water,1954-05-10,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205180,,,Calcium,Dissolved,38.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400075,Sample-Routine,Water,Surface Water,1954-05-10,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205181,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400075,Sample-Routine,Water,Surface Water,1954-05-10,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205182,,,Sodium,Dissolved,17.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400075,Sample-Routine,Water,Surface Water,1954-05-10,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205184,,,"Sodium, percent total cations",,18,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400075,Sample-Routine,Water,Surface Water,1954-05-10,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205185,,,Potassium,Dissolved,2.30,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400073,Sample-Routine,Water,Surface Water,1954-04-14,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205133,,,Calcium,Dissolved,37.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400073,Sample-Routine,Water,Surface Water,1954-04-14,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205134,,,Magnesium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400073,Sample-Routine,Water,Surface Water,1954-04-14,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205135,,,Sodium,Dissolved,18.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400073,Sample-Routine,Water,Surface Water,1954-04-14,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205137,,,"Sodium, percent total cations",,19,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400073,Sample-Routine,Water,Surface Water,1954-04-14,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205138,,,Potassium,Dissolved,2.10,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300067,Sample-Routine,Water,Surface Water,1953-04-21,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178665,,,Calcium,Dissolved,34.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300067,Sample-Routine,Water,Surface Water,1953-04-21,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178666,,,Magnesium,Dissolved,14.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300067,Sample-Routine,Water,Surface Water,1953-04-21,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178667,,,Sodium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400059,Sample-Routine,Water,Surface Water,1954-01-14,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26204849,,,Calcium,Dissolved,67.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400059,Sample-Routine,Water,Surface Water,1954-01-14,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26204850,,,Magnesium,Dissolved,20.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400059,Sample-Routine,Water,Surface Water,1954-01-14,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26204851,,,Sodium,Dissolved,21.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400059,Sample-Routine,Water,Surface Water,1954-01-14,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26204853,,,"Sodium, percent total cations",,15,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400059,Sample-Routine,Water,Surface Water,1954-01-14,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26204854,,,Potassium,Dissolved,1.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400069,Sample-Routine,Water,Surface Water,1953-12-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205057,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400069,Sample-Routine,Water,Surface Water,1953-12-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205058,,,Magnesium,Dissolved,16.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400069,Sample-Routine,Water,Surface Water,1953-12-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205059,,,Sodium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400069,Sample-Routine,Water,Surface Water,1953-12-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205061,,,"Sodium, percent total cations",,17,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95400069,Sample-Routine,Water,Surface Water,1953-12-18,,,,,,,,,,,,,,,,,USGS-11170000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26205062,,,Potassium,Dissolved,2.30,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300055,Sample-Routine,Water,Surface Water,1952-10-02,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178414,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300055,Sample-Routine,Water,Surface Water,1952-10-02,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178415,,,Magnesium,Dissolved,39.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.95300055,Sample-Routine,Water,Surface Water,1952-10-02,,,,,,,,,,,,,,,,,USGS-11168000,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-26178416,,,Sodium,Dissolved,20.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,NWIS
