OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CA,USGS California Water Science Center,USGS-11169581,CALABAZAS C A MT EDEN RD NR SARATOGA CA,Stream,,18050003,0.49,sq mi,,,37.26744330000000,-122.0596828000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169586,CALABAZAS C TRIB 3 A MT EDEN RD NR SARATOGA CA,Stream,,18050003,0.11,sq mi,,,37.26494338000000,-122.0563493000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169588,CALABAZAS C TRIB 4 A MT EDEN RD NR SARATOGA CA,Stream,,18050003,0.26,sq mi,,,37.26494338000000,-122.0560715000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169589,CALABAZAS C TRIB 5 AT PROSPECT RD NR SARATOGA CA,Stream,,18050003,,,,,37.26494338000000,-122.0538492000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169590,CALABAZAS C A VREGNA NR SARATOGA CA,Stream,,18050003,1.43,sq mi,,,37.26661000000000,-122.0521825000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169600,PROSPECT C AT SARATOGA GOLF COURSE NR SARATOGA CA,Stream,,18050003,0.27,sq mi,,,37.28577626000000,-122.0549605000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169610,PROSPECT C A MRA LA NR SARATOGA CA,Stream,,18050003,0.76,sq mi,,,37.29383167000000,-122.0438490000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169611,PROSPECT C TRIB NR SARATOGA CA,Stream,,18050003,0.01,sq mi,,,37.29383167000000,-122.0438490000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169616,CALABAZAS C A RAINBOW DRIVE NR CUPERTINO CA,Stream,,18050003,3.98,sq mi,,,37.30077600000000,-122.0266263000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169750,ALVISO SLOUGH NR ALVISO CA,Estuary,,18050004,,,,,37.44000000000000,-121.9983333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169800,COYOTE C NR GILROY CA,Stream,,18050003,109,sq mi,,,37.07772286000000,-121.4943832000000,24000,5,seconds,Interpolated from MAP.,NAD83,790,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169850,COYOTE LK NR SAN MARTIN CA,"Lake, Reservoir, Impoundment",,18050003,120,sq mi,,,37.11827780000000,-121.5496636000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169860,COYOTE C BL COYOTE RES NR SAN MARTIN CA,Stream,,18050003,120,sq mi,,,37.12299990000000,-121.5527193000000,24000,5,seconds,Interpolated from MAP.,NAD83,680,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169890,LAS ANIMAS C BL SAN FELIPE C NR MADRONE CA,Stream,,18050003,37.7,sq mi,,,37.21244314000000,-121.6582790000000,24000,5,seconds,Interpolated from MAP.,NAD83,640,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169920,ANDERSON LK NR MADRONE CA,"Lake, Reservoir, Impoundment",,18050003,195,sq mi,,,37.16549970000000,-121.6293890000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11169970,COYOTE C BL LEROY ANDERSON DAM NR MADRONE CA,Stream,,18050003,195,sq mi,,,37.16494420000000,-121.6332782000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11170000,COYOTE C NR MADRONE CA,Stream,,18050003,196,sq mi,,,37.16827770000000,-121.6496677000000,24000,1,seconds,Interpolated from MAP.,NAD83,382,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11170450,COYOTE C BL COYOTE RANCH RD NR COYOTE CA,Stream,,18050003,206,sq mi,,,37.21805556000000,-121.7405556000000,24000,.5,seconds,Interpolated from MAP.,NAD83,247,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11170500,COYOTE C A COYOTE CA,Stream,,18050003,204,sq mi,,,37.22911058000000,-121.7399488000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11171000,LAGUNA SECA NR COYOTE CA,Stream,,18050003,15.6,sq mi,,,37.19855595000000,-121.7413378000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11171500,COYOTE C NR EDENVALE CA,Stream,,18050003,229,sq mi,,,37.27094444000000,-121.7976944000000,24000,.5,seconds,Interpolated from MAP.,NAD83,193,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172000,COYOTE C A SAN JOSE CA,Stream,,18050003,238,sq mi,,,37.34994090000000,-121.8746770000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172100,UP PENITENCIA C A SAN JOSE CA,Stream,,18050003,21.5,sq mi,,,37.39521710000000,-121.8282872000000,,5,seconds,Interpolated from MAP.,NAD83,265.30,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172175,COYOTE C AB HWY 237 A MILPITAS CA,Stream,,18050003,319,sq mi,,,37.42216170000000,-121.9274577000000,24000,1,seconds,Interpolated from MAP.,NAD83,6.51,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172300,AGUA FRIA A WARM SPRINGS RD A FREMONT CA,Stream,,18050004,,,,,37.48854900000000,-121.9294031000000,24000,1,seconds,Interpolated from MAP.,NAD83,60,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172320,AGUA FRIA C A KATO RD A FREMONT CA,Stream,,18050004,,,,,37.48354920000000,-121.9344032000000,24000,1,seconds,Interpolated from MAP.,NAD83,15,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172360,TOROGAS C A WARM SPRINGS RD A FREMONT CA,Stream,,18050004,,,,,37.47993800000000,-121.9235695000000,24000,1,seconds,Interpolated from MAP.,NAD83,80,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172365,ZONE 6 LINE B A WARM SPRINGS CA,Stream,,18050004,0.83,sq mi,,,37.46966044000000,-121.9177358000000,24000,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172500,LAGUNA C A IRVINGTON CA,Stream,,18050004,12.5,sq mi,,,37.53604770000000,-121.9607932000000,24000,5,seconds,Interpolated from MAP.,NAD83,57,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172945,ALAMEDA C AB DIV DAM NR SUNOL CA,Stream,,18050004,33.3,sq mi,,,37.49743560000000,-121.7735644000000,24000,1,seconds,Interpolated from MAP.,NAD83,909.17,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11172955,ALAMEDA C BL DIV DAM NR SUNOL CA,Stream,,18050004,34.9,sq mi,,,37.49861110000000,-121.7794444000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,835.55,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173000,ALAMEDA C NR SUNOL CA,Stream,,18050004,37.5,sq mi,,,37.50660238000000,-121.8032877000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173200,ARROYO HONDO NR SAN JOSE CA,Stream,,18050004,77.1,sq mi,,,37.46160337000000,-121.7693970000000,24000,5,seconds,Interpolated from MAP.,NAD83,786.83,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,085,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173490,CALAVERAS RESERVOIR NR SUNOL CA,"Lake, Reservoir, Impoundment",,18050004,98.6,sq mi,,,37.49030556000000,-121.8287778000000,24000,1,seconds,Interpolated from MAP.,NAD83,2.81,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173500,CALAVERAS C NR SUNOL CA,Stream,,18050004,98.8,sq mi,,,37.50194444000000,-121.8183333000000,24000,1,seconds,Interpolated from MAP.,NAD83,475,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173510,ALAMEDA C BL CALAVERAS C NR SUNOL CA,Stream,,18050004,139,sq mi,,,37.50354720000000,-121.8246774000000,2400,1,seconds,Interpolated from MAP.,NAD83,429.83,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173550,ALAMEDA C TRIB NO 2 NR WARM SPRINGS CA,Stream,,18050004,0.47,sq mi,,,37.52076916000000,-121.8480115000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173560,ALAMEDA C TRIB NO 1 NR WARM SPRINGS CA,Stream,,18050004,0.35,sq mi,,,37.52049139000000,-121.8477337000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173575,ALAMEDA C BL WELCH C NR SUNOL CA,Stream,,18050004,149,sq mi,,,37.54049080000000,-121.8563450000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,302.73,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173800,INDIAN C NR SUNOL CA,Stream,,18050004,6.59,sq mi,,,37.56111110000000,-121.7969444000000,24000,1,seconds,Interpolated from MAP.,NAD83,680,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11173990,SAN ANTONIO RESERVOIR NR SUNOL CA,"Lake, Reservoir, Impoundment",,18050004,36.1,sq mi,,,37.56997220000000,-121.8487056000000,24000,.5,seconds,Interpolated from MAP.,NAD83,502,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174000,SAN ANTONIO C NR SUNOL CA,Stream,,18050004,37.0,sq mi,,,37.57743400000000,-121.8577340000000,24000,1,seconds,Interpolated from MAP.,NAD83,271.56,feet,.01,feet,Level or other surveyed method.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174060,ALAMEDA C A HWY 680 NR SUNOL CA,Stream,,18050004,191,sq mi,,,37.57576754000000,-121.8741234000000,24000,1,seconds,Interpolated from MAP.,NAD83,250,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174160,ALAMEDA C A SUNOL WATER TEMPLE A SUNOL CA,Stream,,18050004,200,sq mi,,,37.58362778000000,-121.8852917000000,24000,.5,seconds,Interpolated from MAP.,NAD83,230,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174200,ALAMEDA C A SUNOL CA,Stream,,18050004,198,sq mi,,,37.58743394000000,-121.8902350000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174450,BIG CYN C NR DUBLIN CA,Stream,,18050004,1.13,sq mi,,,37.72076255000000,-121.9413475000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174500,ALAMO C A DUBLIN CA,Stream,,18050004,38.7,sq mi,,,37.70131880000000,-121.9191247000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174600,ALAMO CN NR PLEASANTON CA,Stream: Canal,,18050004,39.5,sq mi,,,37.69444444000000,-121.9194444000000,24000,1,seconds,Interpolated from MAP.,NAD83,306.61,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11174610,DSRSD (VCSD) WASTEWAY NR PLEASANTON CA,Facility: Wastewater land application,,18050004,,,,,37.68576380000000,-121.9157913000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176000,ARROYO MOCHO NR LIVERMORE CA,Stream,,18050004,38.2,sq mi,,,37.62632039000000,-121.7046734000000,24000,1,seconds,Interpolated from MAP.,NAD83,746.49,feet,.01,feet,Level or other surveyed method.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176090,ARROYO MOCHO A LIVERMORE CA,Stream,,18050004,50.8,sq mi,,,37.67687486000000,-121.8143992000000,24000,1,seconds,Interpolated from MAP.,NAD83,397,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176100,ARROYO LAS POSITAS AB LIVERMORE CA,Stream,,18050004,7.82,sq mi,,,37.69437417000000,-121.7146740000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176140,ALTAMONT C NR LIVERMORE CA,Stream,,18050004,13.4,sq mi,,,37.72298447000000,-121.7291189000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176145,ARROYO LAS POSITAS A LIVERMORE CA,Stream,,18050004,53.3,sq mi,,,37.69965180000000,-121.7735646000000,24000,1,seconds,Interpolated from MAP.,NAD83,465,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176150,ARROYO LAS POSITAS NR LIVERMORE CA,Stream,,18050004,64.6,sq mi,,,37.69770750000000,-121.8052322000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176180,ARROYO LAS POSITAS A ELCH RD NR PLEASANTON CA,Stream,,18050004,75.0,sq mi,,,37.69687430000000,-121.8494003000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176200,ARROYO MOCHO NR PLEASANTON CA,Stream,,18050004,142,sq mi,,,37.69048570000000,-121.8732899000000,24000,1,seconds,Interpolated from MAP.,NAD83,335,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176300,TASSAJARA C NR PLEASANTON CA,Stream,,18050004,26.8,sq mi,,,37.69909655000000,-121.8791234000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176325,ARROYO MOCHO A HOPYARD RD A PLEASANTON CA,Stream,,18050004,,,,,37.68020840000000,-121.9038465000000,24000,1,seconds,Interpolated from MAP.,NAD83,310,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176340,ARROYO DE LA LAGUNA A CORTE MADRID NR PLEASANTON,Stream,,18050004,222,sq mi,,,37.66830556000000,-121.9094167000000,24000,.5,seconds,Interpolated from MAP.,NAD83,308,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176350,ARROYO DE LA LAGUNA AB AV NR PLEASANTON CA,Stream,,18050004,224,sq mi,,,37.66270908000000,-121.9063466000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176400,ARROYO VALLE BL LANG CYN NR LIVERMORE CA,Stream,,18050004,130,sq mi,,,37.56132196000000,-121.6838389000000,24000,5,seconds,Interpolated from MAP.,NAD83,749.09,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176500,ARROYO VALLE NR LIVERMORE CA,Stream,,18050004,147,sq mi,,,37.62326509000000,-121.7588418000000,,5,seconds,Interpolated from MAP.,NAD83,510.44,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176550,ARROYO VALLE TRIB NR LIVERMORE CA,Stream,,18050004,3.58,sq mi,,,37.64965340000000,-121.7991209000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176600,ARROYO VALLE A PLEASANTON CA,Stream,,18050004,171,sq mi,,,37.66715326000000,-121.8827347000000,24000,1,seconds,Interpolated from MAP.,NAD83,312.46,feet,.01,feet,Level or other surveyed method.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176710,ARROYO DE LA LAGUNA A BERNAL AVE A PLEASANTON CA,Stream,,18050004,,,,,37.65520935000000,-121.9052354000000,24000,1,seconds,Interpolated from MAP.,NAD83,304,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11176900,ARROYO DE LA LAGUNA A VERONA CA,Stream,,18050004,403,sq mi,,,37.62659915000000,-121.8830126000000,24000,1,seconds,Interpolated from MAP.,NAD83,260.11,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11177000,ARROYO DE LA LAGUNA NR PLEASANTON CA,Stream,,18050004,405,sq mi,,,37.61521066000000,-121.8816236000000,,5,seconds,Interpolated from MAP.,NAD83,251.40,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11177200,VALLECITOS C A SUNOL CA,Stream,,18050004,7.48,sq mi,,,37.59493360000000,-121.8819015000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11177300,SINBAD C A SUNOL CA,Stream,,18050004,6.50,sq mi,,,37.59465587000000,-121.8863460000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11178400,STONYBROOK C NR NILES CA,Stream,,18050004,6.89,sq mi,,,37.59826736000000,-121.9485703000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179000,ALAMEDA C NR NILES CA,Stream,,18050004,633,sq mi,,,37.58715679000000,-121.9607930000000,,5,seconds,Interpolated from MAP.,NAD83,85.65,feet,.01,feet,Level or other surveyed method.,NGVD29,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179005,ALAMEDA C TRIB NR NILES CA,Stream,,18050004,0.28,sq mi,,,37.58743457000000,-121.9621819000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179010,SAN FRANCISCO RELEASE A NILES RE AT NILES CA,"Lake, Reservoir, Impoundment",,18050004,,,,,37.58187920000000,-121.9607930000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179040,KAISER PIT A NILES CA,"Lake, Reservoir, Impoundment",,18050004,,,,,37.56882440000000,-121.9832938000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179050,SHINN PIT A NILES CA,"Lake, Reservoir, Impoundment",,18050004,,,,,37.56993550000000,-121.9885718000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179100,ALAMEDA C NR FREMONT CA,Stream,,18050004,638,sq mi,,,37.56660245000000,-122.0016278000000,24000,1,seconds,Interpolated from MAP.,NAD83,24.03,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179400,THE LAKE AT NEWARK CA,"Lake, Reservoir, Impoundment",,18050004,,,,,37.55388889000000,-122.0350000000000,24000,5,seconds,Interpolated from MAP.,NAD83,20,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11179500,CRANDALL C NR CENTERVILLE CA,Stream,,18050004,,,,,37.56938000000000,-122.0302396000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11180000,ALAMEDA C NR DECOTO CA,Stream,,18050004,639,sq mi,,,37.58743480000000,-122.0385730000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,001,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11180500,DRY C A UNION CITY CA,Stream,,18050004,9.39,sq mi,,,37.60604520000000,-122.0238504000000,24000,5,seconds,Interpolated from MAP.,NAD83,87.67,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,001,,,,,,,,,,NWIS
